grid_lat,grid_lon,point_count,avg_speed_kmh,std_speed_kmh,distinct_users
39.87,116.43,6321,56.97998196838489,54.221052204298466,21
39.82,119.5,6318,9.69631788008718,12.391202920539808,14
31.57,120.3,6214,8.195141132490086,9.025245650377355,2
31.220000000000002,121.42,6198,4.493715903240554,8.585605353314557,5
39.92,116.45,6178,16.904135036048086,20.08746722716679,32
40.02,116.42,6159,66.37578701134031,19.88289678708788,21
40.11,116.28,6155,54.21193860816936,28.27793715416734,36
39.89,116.24000000000001,6116,8.062123221595863,20.922635363308324,20
40.12,116.26,6093,34.28291511856896,31.283546523925953,39
39.88,116.48,6086,39.192833505852164,23.61272401590518,33
39.94,116.19,6053,3.6776358042722683,9.410903119587008,7
40.050000000000004,116.48,6052,86.28106125962512,20.059415134975033,41
40.03,116.47,6048,33.61265522872181,22.158132669241855,42
39.92,116.39,6040,11.638308446012822,16.010530680174305,25
39.82,116.34,6018,55.26397311738957,16.167244335193374,14
40.15,116.48,6008,80.57690837101896,17.47227957325646,38
31.240000000000002,121.48,5988,6.194012262483177,8.58776359443666,7
46.64,124.9,5970,4.420175306956379,8.102309569942541,1
40.06,116.48,5968,86.75124392668769,17.81122596735148,39
39.910000000000004,116.28,5963,14.054376364529672,18.141986905928974,21
39.92,116.42,5960,16.188096126321224,17.73249685032265,23
32.71,-117.16,5922,12.370624017987272,15.887069704849672,2
39.92,116.21000000000001,5876,56.67678817676777,18.41585452969032,25
39.76,116.3,5863,13.27892215189725,20.46836601122614,10
39.88,116.29,5848,27.3145893133677,27.513543342171086,15
39.87,116.54,5832,26.23819712109582,29.218779118109975,19
39.86,116.36,5796,18.271352912617427,24.3166183200543,32
39.78,116.34,5753,63.854895525535525,22.83261510603189,16
31.59,120.3,5734,14.391619672238136,17.559526629890904,7
43.77,11.26,5703,4.521140242266118,7.252613255289758,2
39.81,116.34,5692,56.45228912393246,16.084010210505202,14
40.01,116.47,5686,37.99332589217866,27.98215612911988,35
39.99,116.17,5649,2.5468218877289037,4.048513573700884,11
39.9,116.4,5641,15.88748797609158,15.99422928438807,25
40.02,116.36,5579,50.647151748569094,28.99172539652175,25
1.29,103.84,5535,6.217997755557106,8.135267146236592,1
43.7,7.26,5526,7.094496343097911,13.632494485295856,2
40.08,116.48,5501,90.7925573336336,15.772538846451058,37
39.79,116.52,5489,7.2223455735889734,18.398388897068976,5
40.03,116.29,5474,28.358967008522153,16.901814652900875,13
40.07,116.48,5467,91.65855890905978,15.823905472538902,37
39.94,116.45,5463,12.703775216427298,17.305510125920247,21
39.81,119.49000000000001,5438,7.329050345447069,8.451368657179971,7
39.92,116.32000000000001,5434,16.77495822298763,18.008736903392133,24
39.88,116.38,5432,21.56507152328972,15.761574006578822,22
40.1,116.29,5422,61.97937879618449,29.995108030815807,35
40.08,116.58,5409,26.365125759460753,19.749958878863264,27
43.85,125.29,5394,2.7541362343089832,3.8766827008707594,1
40.07,116.37,5389,66.0203872720372,6.573047244701476,24
40.08,116.31,5382,32.0512170628131,27.93733406234487,42
32.71,-117.17,5370,9.165679794135134,14.886121627597834,2
39.79,119.42,5362,9.293203545707547,10.70855034232811,10
40.0,116.25,5357,40.614247467396055,30.375040105189527,33
32.06,121.27,5351,3.918118183977137,5.85862629254065,1
40.11,116.48,5346,82.64245704529105,28.135470308664214,41
39.910000000000004,116.24000000000001,5346,16.094121717085514,20.09171981672322,11
30.28,120.17,5336,19.442763095816215,22.11085831196442,1
40.06,116.61,5328,8.560100342820903,12.84522708428283,13
39.92,116.17,5315,19.229583525031813,17.264879651305172,14
40.03,116.55,5298,66.48303383344003,29.637716762850705,38
39.910000000000004,116.57000000000001,5290,50.49218956120853,28.03542069063688,28
34.27,108.93,5288,6.112032997287253,12.018107485992717,2
39.84,116.47,5286,60.41658014704816,20.6702277257389,19
39.95,116.28,5286,27.70099992830817,17.65732939856277,26
39.89,116.44,5285,25.91024747835884,22.424468659504523,31
40.050000000000004,116.31,5279,12.20684955015818,15.457882545821212,21
39.92,116.26,5274,33.825448178982995,27.042648511786492,24
39.7,116.32000000000001,5265,46.337848731039266,32.57137116477336,7
39.89,116.2,5258,56.39912127452385,19.76358024325924,25
39.74,116.33,5257,16.735023001457343,13.122155766971298,5
40.03,116.52,5208,18.437768105560362,22.68331054982725,17
30.6,121.13,5208,4.43115355767423,9.519510630888462,2
39.96,116.47,5200,53.73644554104935,17.639365014520497,33
39.69,116.34,5194,6.972507064082198,10.522824700329444,3
39.76,116.33,5138,19.465611617508866,14.21387183705448,6
39.77,116.34,5134,67.81960765985038,22.883485384932996,12
39.79,116.34,5103,63.27887986917978,17.95644687583195,14
39.86,116.31,5071,40.062673264543086,20.431978599436263,17
39.9,116.02,5069,4.187716076976287,7.613045531921079,3
24.45,118.07000000000001,5066,6.29817425710632,11.729798890771013,2
39.89,116.35000000000001,5046,18.167867723221587,17.897738110723765,28
40.11,116.09,5036,3.375948663600579,2.781859390503792,8
39.78,116.49000000000001,5036,6.789386066785606,12.884802752035517,2
39.85,116.32000000000001,5003,42.93747916391103,24.937444149557003,26
31.3,121.5,5003,5.359162367227905,3.807219402975612,3
39.92,116.65,4967,29.670526477637388,20.478393108500065,13
39.980000000000004,116.25,4963,12.357342663093636,16.8363807452694,5
40.03,116.45,4957,32.253320638624054,30.667321352544246,34
31.240000000000002,121.49000000000001,4952,5.02020097033392,5.083575090154089,4
40.18,116.39,4932,6.720428224469321,9.449644231839413,3
18.25,109.5,4928,9.416081255385082,10.432871654043106,3
39.97,116.49000000000001,4916,5.773199368732209,11.04134806366812,12
40.02,116.53,4913,75.49935947738045,19.857788504820988,38
40.0,116.24000000000001,4895,51.53454586954106,27.397481847124954,33
29.87,121.55,4875,3.480020381475313,5.492245321274832,1
38.97,116.12,4866,8.017716788212999,10.027193623197658,1
39.88,116.43,4860,22.7101138437989,26.69755470709317,29
30.32,120.35000000000001,4852,3.4125327391783964,6.861946461431923,1
48.86,2.34,4846,4.047232924658851,8.573767475718578,2
39.800000000000004,116.51,4839,10.922410474790524,20.255331116124257,7
39.9,116.22,4833,41.26747330800787,30.51044987636414,14
39.910000000000004,116.29,4814,19.08986870738257,19.39216665660101,28
39.85,116.37,4801,33.013256641819055,14.3066204096555,5
39.910000000000004,116.58,4794,54.8015436339631,25.392261909390406,26
39.86,116.29,4789,38.037383949521974,22.499504533021856,13
39.87,116.46000000000001,4788,25.930321310349818,17.915137367624812,28
39.88,116.47,4783,16.91202777561433,16.966634141141387,29
39.65,118.16,4762,4.882096343340599,8.722289611011776,2
39.9,116.25,4761,35.92393527280944,27.817658046142792,26
39.800000000000004,116.28,4758,22.969924409452414,13.19522765653933,8
39.87,116.32000000000001,4730,35.048291338078926,18.86824669971764,9
40.12,116.48,4707,89.74485363310957,20.770049383670322,37
34.25,108.96000000000001,4650,6.611259046239442,9.544138417952432,3
39.93,116.5,4641,8.083204965509278,9.69826236037692,10
40.03,116.56,4628,76.33574602694962,19.10418415594305,35
39.75,116.33,4626,22.184276166004402,14.140741822245907,6
39.83,116.29,4624,50.157740141774916,23.802779888011376,19
39.86,116.46000000000001,4604,27.084488313880737,45.797775836461774,25
40.08,116.41,4598,20.014294736856233,18.261175049315167,14
39.85,116.36,4595,36.55723014948956,24.84310405613509,28
40.01,116.29,4584,53.7140925548299,24.54712134316506,28
39.99,116.5,4581,38.28953117600997,24.377407484917786,20
39.88,116.31,4578,18.180103529433463,18.280863461771055,31
47.64,-122.14,4550,13.694737946109202,18.52275174170318,7
39.87,116.33,4544,34.017858723384514,19.01591654835859,10
39.910000000000004,116.55,4541,57.183024910730516,23.468635038097958,28
31.23,121.47,4540,9.153105264704507,13.103185069264253,8
40.1,116.48,4526,86.4839014440785,26.208594131458497,38
40.08,116.34,4517,14.48902184736768,19.409569457057472,15
40.0,116.23,4509,50.688335504684666,26.402352961695197,33
7.88,98.39,4503,6.944366747134842,12.388522042964196,1
40.06,116.18,4483,1.9963658507975448,8.43624078439585,4
39.89,116.17,4476,38.15292513485723,17.600195024285703,16
40.13,116.48,4472,92.68245613167386,21.448482263778278,37
39.86,116.34,4472,36.232909571437425,23.33298033865563,24
39.85,116.23,4471,51.09366456157713,20.770154948192467,23
39.910000000000004,116.62,4464,54.97862289932975,20.11738573631408,26
39.71,116.33,4459,75.12599508184812,28.27172466613309,22
39.86,116.47,4431,7.7932349689369556,11.246011330810227,3
39.85,119.42,4420,10.774493035088037,16.411327398719838,13
31.240000000000002,121.47,4404,8.091277218332474,11.951981233905823,7
39.910000000000004,116.56,4401,58.15400904656158,23.442957640734384,27
22.16,113.55,4396,3.5229579769661,6.839557810849809,2
39.910000000000004,116.2,4389,39.917813249744064,28.44212194458582,20
40.06,116.34,4386,15.399169035192287,16.20326150588906,16
37.79,112.60000000000001,4386,11.435193440102267,21.159222850654075,2
39.87,116.23,4339,7.007869513117384,11.65151563747668,4
39.95,116.29,4338,39.03149276579688,21.300334080234023,27
39.88,116.36,4338,17.51656769527758,13.050067757377917,15
40.14,116.48,4334,94.45480294971131,14.584799796851124,38
39.83,116.31,4325,54.68861594438511,24.729366569570953,10
39.92,116.19,4325,18.232722567557307,17.19660444815947,16
40.09,116.41,4318,24.107514863253524,22.3429070167792,15
39.910000000000004,116.53,4315,51.69031161587776,19.818359273273114,30
24.46,118.07000000000001,4304,8.198198508207966,12.973973052397586,2
39.93,116.36,4299,26.568326352474504,19.09790526561382,33
22.54,113.97,4292,10.925286953564031,16.144127870210383,2
40.01,116.48,4273,46.0748068334979,28.674305537351852,33
40.13,116.33,4236,4.698543295841323,6.136507983090641,3
40.14,116.26,4235,52.562647575881336,31.101627276635014,34
40.12,116.27,4234,51.10503322462208,28.65392140479726,38
39.99,116.26,4226,5.142986914706727,7.732412191779551,9
38.980000000000004,116.10000000000001,4215,14.18072892188153,16.700519583282055,1
39.93,116.54,4205,38.83064571055369,32.75794578126599,17
43.7,7.2700000000000005,4184,6.70662170522669,12.436532202796057,2
39.82,116.5,4164,50.51515204793597,19.459459021515258,19
39.81,116.51,4135,48.06831975115335,17.66642988955855,10
40.02,116.33,4120,58.250412431805856,23.77149910348961,30
24.46,118.08,4104,6.694703170825997,12.522558979936923,2
40.11,116.08,4090,3.603722526985783,4.075325091254043,3
39.81,116.54,4081,10.591035130374447,23.04274347192047,3
39.14,117.22,4077,14.56294501738214,14.257813866740292,5
39.97,116.21000000000001,4072,55.56665742110144,25.27479765407736,21
40.39,115.9,4070,4.930317787583772,14.82533741638516,4
39.92,116.18,4065,20.038872540985484,18.137249530625084,12
39.67,116.31,4036,38.3654826309066,19.066546735744428,1
40.36,116.67,4035,4.003863326404147,12.986625114074728,7
40.04,116.61,4031,51.352052940429886,20.39789004559802,23
43.89,125.31,4009,12.995160454219965,19.3476022668805,1
39.160000000000004,117.2,3994,37.2532574612795,37.599940422988766,11
39.89,116.18,3993,46.39578905495672,19.063804917395522,16
29.02,115.81,3985,5.265989482055038,15.166516042417294,5
39.89,116.33,3977,16.480467918593813,15.411967532100736,21
39.85,116.33,3957,47.18092146529474,25.93820790518076,28
39.83,116.33,3950,58.9271242633747,16.733858300857616,15
40.54,116.8,3942,2.033499955306536,7.3926256712890535,1
39.88,116.4,3932,4.240296421714552,9.056239543133618,10
18.26,109.49000000000001,3905,10.638784530396116,10.806210478691353,2
39.95,116.26,3889,22.886049053057707,20.42202273141756,16
39.87,116.47,3884,25.03301972407369,17.062024800734385,22
40.1,116.41,3872,27.0173221516726,25.034601759446037,15
39.92,116.2,3871,29.520822706318704,19.92345329100503,22
40.050000000000004,116.58,3869,49.61655253261412,28.12997474439207,22
40.04,116.25,3868,20.132280665227764,18.03440437457631,24
39.87,116.28,3848,35.078686609589575,21.644720905944244,24
39.49,118.68,3844,1.3437382802931659,2.0364755215675174,2
32.980000000000004,114.03,3841,10.928237809536613,11.331428789853032,3
39.83,119.5,3826,5.362662821344891,13.616347254194482,10
41.01,117.93,3813,6.813533000475814,11.778273532974163,4
39.83,116.32000000000001,3790,58.12859446143976,14.390563807104263,10
1.4000000000000001,103.79,3783,4.886327899875129,4.999914991576531,1
40.11,116.27,3782,58.72010688965946,27.72808198850213,37
39.84,116.34,3779,47.79106014629528,16.82280366817293,15
43.89,125.3,3773,12.210290054811127,17.133554364526432,2
40.36,115.99000000000001,3769,32.718156380337255,28.474472807605196,21
39.88,116.35000000000001,3761,15.631325532698586,17.09393218631021,15
27.650000000000002,117.97,3754,11.882347728580257,16.393710136275956,2
13.41,103.86,3748,9.667652303059096,12.874490258638462,1
40.15,116.25,3709,71.48017660768139,28.721336999917607,30
39.85,116.4,3706,6.3881151440978625,12.419279414961467,10
40.36,115.98,3682,40.19647984409348,22.704065943543636,22
39.86,116.48,3681,46.628668571481796,26.52468883046343,16
37.82,112.58,3676,15.614932199751918,20.329531666899506,3
40.01,116.5,3666,54.05828608231006,26.604671959724666,48
40.2,116.22,3655,53.54969429301223,28.861615363540725,32
39.81,116.14,3649,9.564998920497661,13.32141342964421,4
39.910000000000004,116.21000000000001,3643,34.36880074223662,30.16873400692223,19
40.07,116.56,3641,12.420788993138263,19.587144665078068,4
39.89,116.25,3626,35.6392528548996,23.529348405387548,19
32.0,119.59,3608,9.80281919979587,24.887951575086685,6
40.17,116.24000000000001,3607,69.42447396284425,21.422362907713843,29
39.74,116.34,3601,72.51870749610137,28.529560638411862,7
40.06,116.29,3598,62.61543926216152,16.84535523513102,45
31.23,121.48,3595,8.311764218313632,10.690633747754301,3
39.94,116.8,3587,18.49073060619215,24.411492045303106,13
39.92,116.16,3570,28.457460437644226,16.35437839355869,13
40.0,116.21000000000001,3570,4.421942809110738,5.259900384962847,7
30.7,104.05,3566,11.369890467565646,18.1161683180072,1
40.03,116.60000000000001,3561,67.3904289267508,12.788837800336333,23
40.21,116.13,3557,2.315920395470058,7.321363253358519,2
22.23,114.17,3554,2.1937541303186046,2.8185298207883007,2
31.580000000000002,120.31,3551,23.061160561439973,20.34460725819046,7
40.22,116.21000000000001,3540,44.525597121415736,29.599927204364267,22
26.330000000000002,116.34,3538,10.026998389463163,10.802679941527478,1
40.36,116.02,3530,2.3675089624513532,3.6408773709830227,9
39.13,117.21000000000001,3528,33.152853719337905,19.402832319700003,7
40.25,116.27,3482,8.440125887289133,11.995125794224434,6
39.95,116.21000000000001,3475,58.70270862277356,24.61302982517365,16
39.9,116.29,3475,44.26540129084703,24.47673615485255,19
39.96,116.38,3461,14.355301255960585,14.97755967626728,15
39.63,119.31,3448,0.9490626109838255,1.5785318673567523,2
31.23,121.49000000000001,3445,5.946141817484502,6.943604676315693,1
30.55,114.3,3440,10.31022322804002,15.60758715283156,9
25.28,110.29,3436,7.539903880496489,11.456923315047757,2
40.160000000000004,116.24000000000001,3426,75.99687471869848,22.43592408087323,29
37.57,126.98,3425,5.46924477231059,8.482555607009907,1
30.8,106.07000000000001,3421,3.702483110863699,7.756270555785304,1
31.3,121.09,3407,2.462535492200934,8.027361278866866,1
40.01,116.43,3403,44.0037835262027,20.866460752522855,10
40.04,116.4,3397,24.20933519303817,21.080480744703284,21
39.910000000000004,116.19,3394,14.440210392326637,17.57247396296891,10
39.92,116.25,3391,44.5785501530149,25.316640749420127,23
40.01,116.27,3391,64.20289968327276,23.471204884418338,30
39.93,116.29,3388,38.08487557369791,23.239837371232095,18
26.39,111.62,3388,1.2601885759867235,5.433221881680601,1
22.82,108.34,3383,4.748270416602169,8.547197776134528,1
38.910000000000004,121.58,3378,10.96520167921431,14.437577722406237,3
39.9,116.44,3371,33.36633787845804,20.44355897276644,35
39.84,116.21000000000001,3370,37.557734401537544,22.824763845396117,18
39.83,116.3,3361,64.42929881277804,16.629742977673132,11
40.160000000000004,116.4,3360,34.072639869085776,29.62286837437396,15
39.97,116.24000000000001,3358,32.377298328371715,18.649545190066924,20
32.72,-117.16,3354,16.277479211695816,19.441314579862958,2
40.22,116.23,3345,15.976403799687498,14.559784978995689,16
39.9,116.24000000000001,3343,55.690385863334534,22.32307780993396,17
30.25,120.16,3341,13.613395248144876,15.526320099328847,3
39.13,117.19,3320,7.8863685704154,10.538445504526438,9
39.97,116.23,3310,28.96632561315833,17.304402485163994,18
40.0,116.47,3297,23.04918773478675,17.56834431958165,18
39.67,116.32000000000001,3296,51.06072710530312,25.14769399710578,6
39.77,116.3,3293,31.263183705580506,14.782526616945045,9
40.21,116.27,3280,7.461101159623544,15.580249661610317,7
39.9,116.23,3280,58.0171337651543,24.913501116406696,17
39.75,116.34,3254,82.67143646458497,13.633193836027916,7
39.78,116.29,3248,29.776639758837387,25.724404874019427,11
38.95,121.55,3238,3.4219100901547184,6.672385824961456,1
39.86,116.24000000000001,3236,60.892394726010124,13.700780966296364,24
39.92,116.54,3231,53.61029962478754,25.398155157080854,21
22.29,114.17,3214,5.338939961067608,6.348206794617127,3
36.12,-115.17,3209,6.031456631408832,14.446392023582263,2
39.85,116.48,3204,52.33753676040202,19.65340997701119,11
40.92,117.32000000000001,3187,43.12094740745297,16.980966501121483,2
39.85,116.22,3182,41.159377947010476,30.385696732813585,21
38.92,121.63,3167,11.462459659451952,15.035398950282618,3
40.22,116.24000000000001,3153,16.96405006354552,16.726635748384997,18
39.86,116.25,3153,52.717243647559506,20.296285199255895,21
40.0,116.43,3150,40.60591840747059,22.437329513973594,10
30.28,120.18,3148,12.056995505352305,20.891057797089022,2
39.93,116.64,3148,41.040403544659604,17.071301088710793,9
40.04,116.57000000000001,3147,74.71800453396574,24.043720221887327,30
36.06,120.31,3135,2.9240938497008186,6.485048950114017,1
42.36,-71.09,3134,5.406097143476277,7.203476451817224,2
40.17,116.4,3128,25.79436061298337,26.901527825565093,14
39.87,116.25,3125,44.74528005191574,20.10283820461615,23
40.04,116.29,3124,14.840483486240704,17.260858468435806,16
31.11,121.05,3114,1.8467896858632933,2.7665659928833146,2
39.93,116.24000000000001,3113,45.89362528678399,27.519021349239473,24
39.84,116.22,3108,57.63771189170481,20.97712348576706,23
24.44,118.06,3102,1.9645629320535416,3.256607994023038,2
39.94,116.14,3095,34.08143172176364,16.855341027870463,9
22.28,114.18,3094,8.943152763478476,13.123537035680929,3
39.88,116.28,3089,43.29371198408614,28.235134296014408,16
40.07,116.58,3055,61.18097626865205,25.28169293237372,28
34.26,108.94,3054,5.063620770754917,9.708404093747871,5
23.52,120.81,3054,2.751262171572471,5.329830588971854,2
39.17,117.2,3049,94.7191009602512,56.98250291801853,10
40.04,116.35000000000001,3048,25.528697898296354,19.859127183689242,15
40.160000000000004,116.48,3045,90.87866607558006,19.09703945254681,38
31.240000000000002,121.5,3042,9.436683114257846,10.860388913866,4
40.15,116.52,3036,68.21228083881728,29.099852091982648,5
39.81,116.2,3034,40.30210529555015,27.35873538589465,16
32.97,114.02,3027,14.013924866762167,14.764251725922566,3
39.79,116.28,3027,19.454948746555672,15.13541200541569,8
39.980000000000004,116.2,3019,29.045338452174995,14.46761050472153,15
30.62,114.25,3010,11.641323858936559,13.544795618007234,10
40.18,116.23,3009,64.96221903877019,26.70874206911751,29
39.800000000000004,116.15,2999,13.650410389180806,11.09123011745669,2
40.06,116.60000000000001,2989,15.823361544470863,22.818034908865158,11
38.88,121.55,2986,6.810882462891339,7.805812191658101,3
39.95,116.12,2984,29.520323772194534,16.208513373224452,9
40.24,116.53,2969,89.92527910337976,22.36227034020514,32
39.81,116.28,2957,18.256773169023816,17.741538500531064,12
30.27,120.18,2957,18.34595425441395,19.791240898805505,1
40.26,116.57000000000001,2951,75.53693343209198,30.739884267559578,35
39.97,116.2,2951,19.84699426654547,18.388876385831544,9
39.01,113.59,2948,7.328230067611148,10.627784380033395,2
39.89,116.4,2928,22.085024560351574,21.929936305265706,20
40.52,-3.9,2896,2.5099529579137125,6.358631547462196,2
47.410000000000004,-121.42,2894,7.7968432208227485,5.385051385547044,1
39.88,116.25,2883,36.23373374092768,20.474585544630582,6
40.06,116.58,2879,65.5271425873473,26.580162609287953,23
43.74,7.43,2874,3.1215796116478143,5.1368063623117814,2
40.93,117.32000000000001,2860,41.322911077048325,17.49316009583524,6
39.92,116.23,2838,51.64368602384219,24.526842915854658,22
40.56,116.79,2836,5.109319798083513,8.213662176418067,5
33.95,-118.39,2830,12.379388851914836,17.69345180700807,2
38.88,121.56,2825,10.971571384504596,13.408838591419318,3
39.980000000000004,116.51,2822,48.966266229187575,22.81891800714425,16
39.82,116.51,2812,39.94730116667926,18.111202840225406,8
39.81,116.29,2811,25.669932432244725,17.20196092029925,11
39.94,116.21000000000001,2811,61.71063152962064,17.441945039964295,16
42.35,-71.11,2807,4.442890700405033,4.820444298782589,1
39.12,117.24000000000001,2806,15.096531198881497,15.693276570218726,8
40.03,116.54,2802,50.577811083698805,38.01789146986363,39
39.83,116.48,2798,56.75147926297327,14.219345511542855,15
40.01,116.54,2797,3.9843838369357387,8.751684658055655,9
13.370000000000001,103.85000000000001,2797,8.451598527554498,11.775082187610039,1
39.9,116.28,2797,49.20458882505114,22.471774633384065,18
30.25,120.17,2787,28.497626405201377,20.138293057447527,3
25.27,110.29,2780,8.373419420861774,10.34449358218196,2
24.45,118.06,2776,2.7026155254912845,3.560637871181471,2
30.54,114.36,2773,9.123138286176044,10.829610897615208,3
39.87,116.11,2770,2.59633183418078,4.128747571607188,1
39.92,116.66,2769,56.09699112970165,17.54899165063449,10
40.1,116.37,2768,16.258621961947867,20.12201708339293,7
40.19,116.23,2756,71.2168755274445,24.345227121275553,31
40.09,116.08,2753,2.7215230604829417,3.1970492131362245,4
39.89,116.19,2750,54.62551265517441,20.003396642259325,15
39.89,116.47,2749,24.421309684932563,19.572421312604707,23
36.53,102.04,2748,7.349568567494894,12.507825051814608,3
27.13,114.99000000000001,2746,5.956000688080311,10.6279281866356,1
29.72,121.2,2733,1.0062776804732092,3.1706822926602674,1
40.17,116.48,2732,95.44752966238991,19.150329073125572,35
39.15,117.2,2725,36.82058621183094,17.926202286800155,12
39.85,119.41,2724,15.593085431000555,19.875777684414366,12
40.04,116.53,2723,30.78603510028364,22.49916801581121,22
18.240000000000002,109.5,2716,9.257320673057277,9.475403943061279,1
40.18,116.4,2694,14.75479714709797,20.247030473702505,13
39.87,116.56,2680,20.402661365482317,30.42598258390969,15
40.09,116.54,2678,8.86213897297933,15.710667906020687,2
39.69,116.31,2671,40.45950426047885,11.954838482786945,2
39.94,116.78,2661,61.36291092905361,24.25417413554778,13
40.07,116.23,2658,22.042335055964102,24.523909203893183,14
39.89,116.43,2656,45.069721895119045,19.362953078884257,27
40.07,116.24000000000001,2654,32.15119775772506,21.178797731706638,20
40.09,116.47,2653,53.745924327025385,35.578661020980604,33
22.8,108.33,2652,5.760776493662854,10.00370967630555,1
40.2,116.49000000000001,2634,98.9311091883434,15.246654265411946,39
32.980000000000004,114.04,2625,13.752870220108315,28.43851193352642,10
39.92,116.22,2625,54.81010526067764,19.53595341975612,22
46.6,125.01,2624,17.956647386165656,12.878864360301979,1
29.63,91.07000000000001,2616,7.158232481849418,12.229518856494037,2
39.95,116.25,2614,19.80594716653769,17.334131990370402,15
34.27,117.2,2614,14.178137397020002,16.994114538285487,8
40.410000000000004,116.69,2612,6.516956453710362,9.546381341446887,4
31.25,121.45,2609,10.904215793135636,14.07661164583993,8
39.9,116.2,2607,59.09633352304977,21.519718860692805,13
31.18,121.47,2606,2.0448698373900838,3.60960146271612,3
40.14,116.14,2606,6.226209056815822,11.907844180860984,1
41.01,117.95,2599,7.413607546613668,12.3878057428468,4
31.23,121.46000000000001,2592,9.78492590206811,11.462218792096794,3
40.18,116.48,2584,96.15607600214368,17.722165318024953,36
41.0,117.94,2583,10.628803220152326,15.125034967947594,5
39.83,116.44,2582,49.94291666049845,23.371861894608063,12
40.980000000000004,117.93,2580,9.040164085673245,9.93793350411178,6
40.06,116.37,2576,42.23134557901766,29.436386385142903,26
40.12,116.08,2572,2.4021856940279176,3.328768225529861,3
39.77,116.46000000000001,2570,3.7289034431176646,6.520809960293285,2
39.94,116.54,2568,56.22329281026655,21.348223089066945,17
40.9,117.32000000000001,2568,47.22089847594494,15.114404092755057,4
39.88,116.42,2555,29.239324554229686,27.09514096181278,27
39.85,116.26,2547,34.42335633268455,17.18518133504415,2
40.62,116.69,2543,7.501611322262336,8.91958030193549,1
40.09,116.55,2532,28.141349718109893,27.227083573396214,13
34.26,108.95,2530,6.427722416991648,8.397361169464572,3
39.910000000000004,116.64,2524,10.527714046174214,12.055372022101352,7
40.06,116.55,2516,22.54707862371302,22.770126015741454,16
39.93,116.28,2515,35.578136351600456,21.618246821490033,11
39.83,116.35000000000001,2509,54.5381642084912,16.7979198770836,10
38.89,121.55,2507,18.40649688671217,20.271453851371003,3
40.22,116.25,2499,23.365815989312203,18.30853916239303,13
41.01,117.94,2497,13.045588230058023,13.222792069599373,3
34.24,108.92,2497,7.97032224403644,10.72919357481684,3
40.15,117.12,2488,5.094317722631237,12.645289553126585,6
39.93,116.76,2485,42.4619944670698,26.06870457018406,13
18.26,109.5,2482,12.037947175072967,10.361474685624938,2
40.08,116.36,2471,26.263378360817022,21.993913801672083,12
39.94,116.13,2469,35.437310729652154,13.158359436225822,12
40.03,116.57000000000001,2467,74.78600090081137,18.121101793404293,35
40.44,115.79,2466,2.771981904220517,7.157293567846331,3
40.04,116.26,2458,37.46458937573303,18.943136201268196,25
31.3,121.54,2454,3.7121304316351673,8.659531480872129,2
40.03,116.26,2439,25.617060915140666,18.665283981538263,25
48.85,2.35,2436,3.0635117031445263,6.271813046945957,2
39.730000000000004,116.33,2420,21.526391433498503,14.349589703174756,6
37.58,126.99000000000001,2415,3.19488416819074,2.6142598746684524,1
30.75,120.48,2414,2.1041678778379875,2.0907723589853124,1
39.160000000000004,117.21000000000001,2411,81.48352977643103,35.4502253482208,10
30.53,114.31,2404,11.884703675829773,14.005657004742623,9
34.24,108.93,2398,7.267313687523183,11.315097955881633,2
39.85,116.46000000000001,2397,74.95667873154203,16.117850810028933,14
22.82,108.33,2397,8.779492730003968,10.814444768939541,1
40.06,116.33,2397,20.00147400330951,17.958515219811268,14
40.03,115.5,2396,3.777014223534201,5.451551900215957,1
47.67,-122.12,2395,12.424255574713909,15.665119822033999,5
40.160000000000004,116.44,2389,21.07078548935737,38.11535458085801,9
39.19,117.19,2388,118.52034583064203,47.132795155099366,15
39.85,116.39,2381,17.525277275773057,17.988667705804346,16
39.82,116.49000000000001,2376,57.20627079072354,14.496750461290008,19
31.29,121.55,2374,6.936186658649375,9.827270620976387,2
39.89,116.29,2373,27.31133684205772,23.83381962800718,20
39.94,116.77,2370,64.41993828027621,14.383842688178149,12
39.83,116.37,2366,51.38700107711762,21.30217623026361,10
42.58,117.14,2361,7.3680508487960354,12.761297344347444,4
40.22,116.26,2349,27.243231408482128,19.46220627165966,14
31.580000000000002,120.29,2347,13.807896172253274,11.170453583314822,2
39.93,116.49000000000001,2339,18.408510957938685,19.25950248907287,13
40.300000000000004,116.06,2330,35.32726456235277,25.646276450602322,17
39.83,116.4,2326,56.0220204104633,19.053985043120797,12
22.28,114.17,2324,7.305463862765505,12.576642578532699,3
40.02,116.2,2323,2.962116408248183,7.253628909960099,6
40.14,116.25,2319,59.63798920599336,33.36028182664127,31
38.92,121.55,2317,15.09544406194985,13.810779771456836,2
39.96,116.11,2316,38.20526127784163,10.512120729101303,8
39.93,116.21000000000001,2315,69.58168096725586,19.22619062746545,15
39.13,117.18,2312,8.486675210164066,11.409395188068912,7
40.09,116.36,2310,24.046881412892866,16.141946520642716,9
22.81,108.32000000000001,2307,4.2685159012941725,4.939572978741125,1
40.050000000000004,116.25,2306,32.42877854172103,20.29068606603973,19
40.34,116.02,2304,49.249900748007654,16.001219996230187,17
24.79,121.0,2302,14.90590869593344,16.78378690819195,2
39.35,118.62,2296,7.164636913003528,8.845250609993913,2
